feature,importance
cat__customer_city_extrema,2.5018816900424885e-05
cat__customer_city_ituiutaba,2.485568656332812e-05
cat__customer_city_patrocinio,2.483632108128739e-05
cat__customer_city_videira,2.482967223826421e-05
cat__customer_city_itupeva,2.4784686813426964e-05
cat__customer_city_artur nogueira,2.461608105584294e-05
cat__customer_city_peruibe,2.4323712000624712e-05
cat__customer_city_nova serrana,2.4247291275559e-05
cat__customer_city_campo limpo paulista,2.4081554829782163e-05
cat__favorite_category_livros_importados,2.4076941584493698e-05
cat__customer_city_santa rita do sapucai,2.4060503579013548e-05
cat__customer_state_AP,2.4044212086895272e-05
cat__customer_city_santarem,2.3733900489352245e-05
cat__customer_city_sao joaquim da barra,2.3570925268089062e-05
cat__customer_city_tiete,2.356281907898667e-05
cat__customer_city_monte alto,2.3406061652968422e-05
cat__customer_city_toledo,2.3386245787708802e-05
cat__customer_city_itauna,2.331594426591266e-05
cat__customer_city_catalao,2.3025702279189443e-05
cat__customer_city_teixeira de freitas,2.2977758070536168e-05
cat__customer_city_arapongas,2.279136109761877e-05
cat__customer_city_concordia,2.2665942957120875e-05
cat__customer_city_miracema,2.2657682334986503e-05
cat__customer_city_andradina,2.2440276486136925e-05
cat__favorite_category_construcao_ferramentas_seguranca,2.242128790506322e-05
cat__customer_city_ilha solteira,2.225571781634156e-05
cat__customer_city_curvelo,2.222079978755858e-05
cat__customer_city_cosmopolis,2.1682267148887413e-05
cat__customer_city_nanuque,2.1621222470591315e-05
cat__customer_city_taquaritinga,2.1610414029269038e-05
cat__customer_city_ilhabela,2.1534290082547197e-05
cat__customer_city_olinda,2.1406713740454378e-05
cat__customer_city_nova era,2.1369920524448698e-05
cat__customer_city_campo bom,2.1301552695872225e-05
cat__customer_city_porto feliz,2.107012257707879e-05
cat__customer_city_miguelopolis,2.0963227258023027e-05
cat__customer_city_cesario lange,2.071311676962929e-05
cat__customer_city_marau,2.0464325592393845e-05
cat__customer_city_cravinhos,2.0394695565268694e-05
cat__customer_city_parati,2.0384063320988132e-05
cat__customer_city_olimpia,2.0055469977714244e-05
cat__customer_city_esteio,1.997789538757302e-05
cat__customer_city_castro,1.993481995050662e-05
cat__customer_city_dracena,1.9933002622431627e-05
cat__customer_city_conceicao de macabu,1.9699190413709925e-05
cat__customer_city_louveira,1.954023275052879e-05
cat__customer_city_matipo,1.95145626617493e-05
cat__customer_city_santa barbara d oeste,1.9481683675989213e-05
cat__customer_city_orlandia,1.944982772294604e-05
cat__customer_city_almirante tamandare,1.94120667693171e-05
cat__customer_city_cerquilho,1.9360484239814592e-05
cat__customer_city_lagoa vermelha,1.9243437385545614e-05
cat__customer_city_guara,1.910497905613346e-05
cat__customer_city_cruz alta,1.9053080588405133e-05
cat__customer_city_conchal,1.8885690532920564e-05
cat__customer_city_guapimirim,1.8835648260703623e-05
cat__customer_city_santo antonio de posse,1.8805205949246657e-05
cat__customer_city_leme,1.8684210206959064e-05
cat__customer_city_iracemapolis,1.8669924070970158e-05
cat__customer_city_parnaiba,1.8640560250451728e-05
cat__customer_city_mariana,1.854544793786922e-05
cat__customer_city_tupa,1.8506438345119986e-05
cat__customer_city_pirai,1.8441250459440356e-05
cat__favorite_category_construcao_ferramentas_ferramentas,1.8406908373001706e-05
cat__customer_city_campo largo,1.830363073384392e-05
cat__customer_city_cachoeira paulista,1.827711804528493e-05
cat__customer_city_francisco beltrao,1.825146965422268e-05
cat__customer_city_rio grande da serra,1.81916933472387e-05
cat__customer_city_santo antonio de jesus,1.8149308336576752e-05
cat__customer_city_frutal,1.8086620765478625e-05
cat__customer_city_auriflama,1.7993145734929484e-05
cat__customer_city_marechal candido rondon,1.7953966730046196e-05
cat__customer_city_sapiranga,1.7908322597565017e-05
cat__customer_city_janauba,1.783148570494801e-05
cat__customer_city_conceicao do mato dentro,1.7821508787152838e-05
cat__customer_city_paulo afonso,1.7791999731731067e-05
cat__customer_city_aluminio,1.7789775144739288e-05
cat__customer_city_sao simao,1.7751609948859073e-05
cat__customer_city_parauapebas,1.7731931369568742e-05
cat__customer_city_ituverava,1.741335658778274e-05
cat__customer_city_itaocara,1.7294208607488614e-05
cat__customer_city_juazeiro,1.7278165522010245e-05
cat__customer_city_monte azul paulista,1.7192365527047524e-05
cat__customer_city_gramado,1.7101324537235127e-05
cat__customer_city_diamantina,1.7056334559150275e-05
cat__customer_city_santa rita do passa quatro,1.7029881401643446e-05
cat__customer_city_boa vista,1.702342906105478e-05
cat__customer_city_laranjeiras do sul,1.6938115848235084e-05
cat__favorite_category_fashion_roupa_infanto_juvenil,1.6912881874294425e-05
cat__customer_city_adamantina,1.6851811986462492e-05
cat__customer_city_pitangueiras,1.684887519965427e-05
cat__customer_city_sao luiz gonzaga,1.6828537525639595e-05
cat__customer_city_cordeiro,1.670193274236553e-05
cat__customer_city_caceres,1.669923511624492e-05
cat__customer_city_porto ferreira,1.6607536772571146e-05
cat__customer_city_andira,1.6489515898345342e-05
cat__favorite_category_cds_dvds_musicais,1.635107478560543e-05
cat__customer_city_castanhal,1.6324508478175037e-05
cat__customer_city_taruma,1.6285213654103047e-05
cat__customer_city_planalto,1.617379304462481e-05
cat__customer_city_camboriu,1.6159277367218778e-05
cat__customer_city_ariquemes,1.613105356910309e-05
cat__customer_city_paranavai,1.597167891521379e-05
cat__customer_city_paraguacu paulista,1.5937798947182148e-05
cat__customer_city_torres,1.5926369107871264e-05
cat__customer_city_parnamirim,1.5881205989878925e-05
cat__customer_city_espera feliz,1.5839672588545522e-05
cat__customer_city_estancia velha,1.5838157377120382e-05
cat__customer_city_piedade,1.5614883811891534e-05
cat__customer_city_araguari,1.5573612448261967e-05
cat__customer_city_itapetinga,1.5552409041789568e-05
cat__customer_city_capelinha,1.5460209208352503e-05
cat__customer_city_sao gotardo,1.5439712022512364e-05
cat__customer_city_ibate,1.5377752835726588e-05
cat__customer_city_piquete,1.535699656861571e-05
cat__customer_city_americo brasiliense,1.5320025113723132e-05
cat__customer_city_arroio do sal,1.5231508373246811e-05
cat__customer_city_valparaiso de goias,1.5148432295535374e-05
cat__customer_city_virginopolis,1.5139178768801723e-05
cat__customer_city_sidrolandia,1.5092556260561714e-05
cat__customer_city_vespasiano,1.5086752607462692e-05
cat__customer_city_sao jose do vale do rio preto,1.5080014095110187e-05
cat__customer_city_cruz das almas,1.507260923336005e-05
cat__customer_city_jaguare,1.506224458020517e-05
cat__customer_city_santana do paraiso,1.4901772929691232e-05
cat__customer_city_tres coracoes,1.4860570536741856e-05
cat__customer_city_santa albertina,1.4859509194464741e-05
cat__customer_city_ilha comprida,1.484558375363616e-05
cat__customer_city_guanambi,1.4837419565941804e-05
cat__customer_city_palmital,1.4726567225431287e-05
cat__customer_city_santa fe do sul,1.469749872448118e-05
cat__customer_city_medianeira,1.4479548311249433e-05
cat__customer_city_lucelia,1.4443094643733443e-05
cat__customer_city_rolante,1.4385669298028809e-05
cat__customer_city_guararapes,1.4358721020211156e-05
cat__customer_city_holambra,1.4258187879454597e-05
cat__customer_city_farroupilha,1.42533072839913e-05
cat__customer_city_cordeiropolis,1.424200205909208e-05
cat__customer_city_ampere,1.4196361390533648e-05
cat__customer_city_santa adelia,1.41608561493499e-05
cat__customer_city_embu,1.4127145836537955e-05
cat__customer_city_tambau,1.4100917048081806e-05
cat__customer_city_capinzal,1.4093502492312993e-05
cat__customer_city_conselheiro pena,1.40811089753426e-05
cat__customer_city_carandai,1.4077528684563463e-05
cat__customer_city_sao pedro,1.4044287179052085e-05
cat__customer_city_ibirite,1.4041098737929062e-05
cat__customer_city_pirapozinho,1.390774923814397e-05
cat__customer_city_vila valerio,1.388766739460967e-05
cat__customer_city_italva,1.3868744703023174e-05
cat__customer_city_cambe,1.37821985338987e-05
cat__customer_city_senhor do bonfim,1.370783654769473e-05
cat__customer_city_biguacu,1.36161742678613e-05
cat__favorite_category_artigos_de_festas,1.3555887817591484e-05
cat__customer_city_palmeira das missoes,1.3491154801189003e-05
cat__customer_city_afonso claudio,1.3463274812598689e-05
cat__customer_city_iguape,1.3430041556300815e-05
cat__customer_city_balsas,1.3380905764017138e-05
cat__customer_city_canela,1.3362493857998875e-05
cat__customer_city_pereira barreto,1.3306611173417145e-05
cat__customer_city_rancharia,1.314812139138585e-05
cat__customer_city_vilhena,1.3110377898455434e-05
cat__customer_city_aguas da prata,1.3072140124123477e-05
cat__customer_city_osvaldo cruz,1.3025444644791177e-05
cat__customer_city_araquari,1.2992357593158992e-05
cat__customer_city_roque gonzales,1.2909634432132014e-05
cat__customer_city_urupes,1.2856137860814461e-05
cat__customer_city_caldas novas,1.2781643799510801e-05
cat__customer_city_cajati,1.2768333109976731e-05
cat__customer_city_bom jesus do itabapoana,1.2738701050180683e-05
cat__customer_city_saltinho,1.2702576478620772e-05
cat__customer_city_quatro barras,1.2682925930604606e-05
cat__customer_city_sao francisco de itabapoana,1.2598085437627976e-05
cat__customer_city_alem paraiba,1.259219944207199e-05
cat__customer_city_matozinhos,1.2486637809857335e-05
cat__customer_city_vitoria de santo antao,1.244461607986942e-05
cat__customer_city_goiatuba,1.2414880782968082e-05
cat__favorite_category_construcao_ferramentas_iluminacao,1.2383503783575427e-05
cat__customer_city_varzea grande,1.2270787423282303e-05
cat__customer_city_formosa,1.2184931508498838e-05
cat__customer_city_candeias,1.2170766335240347e-05
cat__customer_city_estrela,1.2095574722053268e-05
cat__customer_city_lagarto,1.2030763276319487e-05
cat__customer_city_aparecida,1.2013273927519624e-05
cat__customer_city_ararangua,1.1998981417497962e-05
cat__customer_city_sao lourenco da serra,1.199793761094944e-05
cat__customer_city_tangara da serra,1.1970544389046346e-05
cat__customer_city_santiago,1.1888523004371499e-05
cat__customer_city_arapiraca,1.1873859684883168e-05
cat__customer_city_cananeia,1.1864919121385292e-05
cat__customer_city_potiragua,1.1682084485808924e-05
cat__customer_city_iguaba grande,1.1668457532239318e-05
cat__customer_city_curitibanos,1.166819604533e-05
cat__customer_city_campo novo do parecis,1.1663257484785246e-05
cat__customer_city_carazinho,1.1662880020371481e-05
cat__customer_city_lucas do rio verde,1.1656663702225328e-05
cat__customer_city_barao de cocais,1.1633290857857146e-05
cat__customer_city_getulio vargas,1.1593584487651301e-05
cat__customer_city_ocaucu,1.1565898780955423e-05
cat__customer_city_ibiruba,1.1557565240476405e-05
cat__customer_city_taguatinga,1.1537583725460505e-05
cat__customer_city_taquarituba,1.1534958029070813e-05
cat__customer_city_fernando prestes,1.1520594091172895e-05
cat__customer_city_sao bento do sul,1.1455461289883329e-05
cat__customer_city_jaguariaiva,1.1331986031626026e-05
cat__customer_city_santo antonio da platina,1.1324180489105727e-05
cat__customer_city_portao,1.1318798301668962e-05
cat__customer_city_porciuncula,1.1284395391204574e-05
cat__customer_city_porto belo,1.1260117679775085e-05
cat__customer_city_pojuca,1.1220205912252353e-05
cat__customer_city_cornelio procopio,1.1210306701276305e-05
cat__customer_city_serrinha,1.1185894773390674e-05
cat__customer_city_veranopolis,1.1091579988888377e-05
cat__customer_city_ouro fino,1.1062479283885353e-05
cat__customer_city_tabapua,1.1060908047769383e-05
cat__customer_city_mendes,1.1027198189331116e-05
cat__customer_city_paranapanema,1.1023905941682572e-05
cat__customer_city_alegre,1.1017767012148925e-05
cat__customer_city_luis eduardo magalhaes,1.0990928598903676e-05
cat__customer_city_guacui,1.0911162239103975e-05
cat__customer_city_mutum,1.0905514650030572e-05
cat__customer_city_nova europa,1.0895710900750483e-05
cat__customer_city_sarandi,1.085836189174537e-05
cat__customer_city_paulo de faria,1.083686347109816e-05
cat__customer_city_ouroeste,1.0835711536969219e-05
cat__customer_city_igrejinha,1.0817703858915025e-05
cat__customer_city_sao sebastiao do paraiso,1.0783290003165389e-05
cat__customer_city_sao francisco,1.0776552754629169e-05
cat__customer_city_candido mota,1.0773636269700335e-05
cat__customer_city_corumba,1.076710170471233e-05
cat__customer_city_tres pontas,1.0737134197541084e-05
cat__customer_city_mafra,1.0704398350415533e-05
cat__customer_city_barroso,1.0702315051173679e-05
cat__customer_city_natividade,1.0680517145671756e-05
cat__favorite_category_portateis_casa_forno_e_cafe,1.0653201610203585e-05
cat__customer_city_sobral,1.0624926659989558e-05
cat__customer_city_laranjal paulista,1.0580953509034178e-05
cat__customer_city_serrana,1.0508183788366667e-05
cat__customer_city_posse,1.0388648411637432e-05
cat__customer_city_primavera do leste,1.0357007498169424e-05
cat__customer_city_garca,1.0306337566052001e-05
cat__customer_city_ituporanga,1.028936201770093e-05
cat__customer_city_gandu,1.028786634405556e-05
cat__customer_city_ipiau,1.0205980933039877e-05
cat__customer_city_bombinhas,1.0192432488521907e-05
cat__customer_city_rio negro,1.0157978089411947e-05
cat__customer_city_antonina,1.0140279451293163e-05
cat__customer_city_buri,1.0098901340160903e-05
cat__customer_city_jardinopolis,1.0089075386126648e-05
cat__customer_city_bom jesus dos perdoes,1.0025753411558447e-05
cat__customer_city_serra negra,1.0013105707225922e-05
cat__customer_city_ecoporanga,9.958257959806998e-06
cat__customer_city_agudos,9.911214841507649e-06
cat__customer_city_piuma,9.907791990625095e-06
cat__customer_city_serra talhada,9.89686861997605e-06
cat__customer_city_pomerode,9.876997982227963e-06
cat__customer_city_novo gama,9.865576910470077e-06
cat__customer_city_papucaia,9.831729212860024e-06
cat__customer_city_redencao,9.784296894183649e-06
cat__customer_city_alto boa vista,9.765410277468319e-06
cat__customer_city_curuca,9.749292407126144e-06
cat__customer_city_lagoa da prata,9.727070996122338e-06
cat__customer_city_nova santa rita,9.7223573435533e-06
cat__customer_city_iapu,9.708131764507163e-06
cat__customer_city_canitar,9.70321884655624e-06
cat__customer_city_rolandia,9.700510230717721e-06
cat__customer_city_caruaru,9.665879611347892e-06
cat__customer_city_salesopolis,9.65099993782748e-06
cat__customer_city_aperibe,9.647079816776233e-06
cat__customer_city_sao gabriel da palha,9.64035380456991e-06
cat__customer_city_carlos barbosa,9.611328037225206e-06
cat__customer_city_ribeira do pombal,9.61113860024401e-06
cat__customer_city_marataizes,9.561791037799898e-06
cat__customer_city_cachoeira do sul,9.561277419661635e-06
cat__customer_city_santa vitoria,9.536750759730273e-06
cat__customer_city_maravilha,9.535228245512613e-06
cat__customer_city_trindade,9.523513338077561e-06
cat__customer_city_cataguases,9.504561476398733e-06
cat__customer_city_pilar do sul,9.501704825181212e-06
cat__customer_city_tramandai,9.480475304273039e-06
cat__customer_city_bom jardim,9.47718950970275e-06
cat__customer_city_esmeraldas,9.420485870992744e-06
cat__customer_city_guaicara,9.415155375178554e-06
cat__customer_city_mendonca,9.38758049891676e-06
cat__customer_city_descalvado,9.312278296283975e-06
cat__customer_city_aguas de lindoia,9.308027317958247e-06
cat__customer_city_liberdade,9.305527785093088e-06
cat__customer_city_regente feijo,9.294007450906916e-06
cat__customer_city_caucaia,9.243659160530142e-06
cat__customer_city_chavantes,9.240776944970284e-06
cat__customer_city_rafard,9.220132430074529e-06
cat__customer_city_santa maria de jetiba,9.216623321622522e-06
cat__customer_city_paraisopolis,9.205956843772474e-06
cat__customer_city_belo jardim,9.142306703616958e-06
cat__customer_city_paty do alferes,9.123096935895094e-06
cat__customer_city_santa ines,9.118184280038843e-06
cat__customer_city_prata,9.116444134636626e-06
cat__customer_city_tapiratiba,9.111068996686682e-06
cat__customer_city_maracai,9.104862802798589e-06
cat__customer_city_ipiranga,9.09861240707227e-06
cat__customer_city_brumado,9.070075652397822e-06
cat__customer_city_dias d'avila,9.044834104244819e-06
cat__customer_city_aracuai,9.043552124030243e-06
cat__customer_city_ipero,9.033655465739426e-06
cat__customer_city_timon,9.009523916849775e-06
cat__customer_city_ibipora,8.949658904006797e-06
cat__customer_city_indianopolis,8.947489956919382e-06
cat__customer_city_bilac,8.898754409613159e-06
cat__customer_city_pinheiro,8.879050267017055e-06
cat__customer_city_itumbiara,8.863818709623961e-06
cat__customer_city_rubiataba,8.860213911539832e-06
cat__customer_city_panambi,8.844897093429493e-06
cat__customer_city_tres cachoeiras,8.816990848821408e-06
cat__customer_city_sacramento,8.794478571270594e-06
cat__customer_city_mirai,8.791437740176385e-06
cat__customer_city_cachoeiras de macacu,8.788070916231849e-06
cat__customer_city_frederico westphalen,8.75615957301393e-06
cat__customer_city_alto do rodrigues,8.74639411250538e-06
cat__customer_city_paulista,8.725000843171875e-06
cat__customer_city_jequitinhonha,8.693254740269138e-06
cat__customer_city_santa branca,8.687985411170663e-06
cat__customer_city_nova prata,8.675906508022875e-06
cat__customer_city_igaracu do tiete,8.646892803524083e-06
cat__customer_city_pirai do sul,8.625250215161307e-06
cat__customer_city_cristalina,8.621591321611518e-06
cat__customer_city_guaranesia,8.608267600883418e-06
cat__customer_city_casa branca,8.597450787167186e-06
cat__customer_city_itapecerica,8.595283781873266e-06
cat__customer_city_cambara,8.577420158679368e-06
cat__customer_city_mostardas,8.573676220964523e-06
cat__customer_city_itatiaia,8.565061633233585e-06
cat__customer_city_perdoes,8.534878206270297e-06
cat__customer_city_aguas lindas de goias,8.534642508656459e-06
cat__customer_city_cabo de santo agostinho,8.519377185622079e-06
cat__customer_city_bastos,8.450497525067264e-06
cat__customer_city_campo belo,8.40050265385647e-06
cat__customer_city_conchas,8.376703111559732e-06
cat__customer_city_dois corregos,8.345418924641571e-06
cat__customer_city_parambu,8.32138971300347e-06
cat__customer_city_eugenopolis,8.309526878612555e-06
cat__customer_city_irape,8.28870800956111e-06
cat__customer_city_tapes,8.255805716774825e-06
cat__customer_city_maraba,8.254569091542914e-06
cat__customer_city_braunas,8.2245188005754e-06
cat__customer_city_adolfo,8.178465636054088e-06
cat__customer_city_matupa,8.156131853154386e-06
cat__customer_city_fartura,8.15496396245405e-06
cat__customer_city_rosario do sul,8.154362684722612e-06
cat__customer_city_presidente bernardes,8.115226188645548e-06
cat__customer_city_castelo,8.104264361340587e-06
cat__customer_city_taiuva,8.05827613683402e-06
cat__customer_city_pedro de toledo,8.049463571968197e-06
cat__customer_city_munhoz de melo,8.046625938008289e-06
cat__customer_city_coronel vivida,8.045976597725265e-06
cat__customer_city_leopoldina,8.022064705792128e-06
cat__customer_city_salto de pirapora,8.012909491512364e-06
cat__customer_city_nossa senhora do socorro,7.990108298023588e-06
cat__customer_city_eldorado,7.987493929875819e-06
cat__customer_city_crato,7.98122968095751e-06
cat__customer_city_palestina,7.922506017761399e-06
cat__customer_city_pradopolis,7.886759356431207e-06
cat__customer_city_mimoso do sul,7.8603165545059e-06
cat__customer_city_tupaciguara,7.854454030079424e-06
cat__customer_city_sao lourenco do oeste,7.844585909500216e-06
cat__customer_city_bambui,7.83854276083647e-06
cat__customer_city_indaial,7.83425228440183e-06
cat__customer_city_cerro largo,7.820229556288108e-06
cat__customer_city_faxinal,7.770447143379848e-06
cat__customer_city_simao dias,7.760312340194846e-06
cat__customer_city_ivai,7.747320710110973e-06
cat__customer_city_morada nova de minas,7.739529622246262e-06
cat__customer_city_cajuru,7.731945734864648e-06
cat__customer_city_campos novos,7.73025297600305e-06
cat__customer_city_mozarlandia,7.724647320011721e-06
cat__customer_city_guaratuba,7.692474987892926e-06
cat__customer_city_sao joao da barra,7.686636289845349e-06
cat__customer_city_eloi mendes,7.686078814730421e-06
cat__customer_city_uruacu,7.682874019284497e-06
cat__customer_city_encruzilhada do sul,7.659365704085694e-06
cat__customer_city_olho d'agua das flores,7.647386589536015e-06
cat__customer_city_timbo,7.64236944694145e-06
cat__customer_city_agisse,7.634817901771696e-06
cat__customer_city_bonfim paulista,7.632394238047914e-06
cat__customer_city_machado,7.620933612081852e-06
cat__customer_city_macaubas,7.613988012538258e-06
cat__customer_city_bananeiras,7.593627949568882e-06
cat__customer_city_pederneiras,7.590457572763964e-06
cat__customer_city_visconde de maua,7.583757272867232e-06
cat__customer_city_estrela do norte,7.580409035013943e-06
cat__customer_city_sao domingos,7.563185558177092e-06
cat__customer_city_tres lagoas,7.562857076714686e-06
cat__customer_city_irupi,7.538095467026502e-06
cat__customer_city_castelandia,7.521409752743516e-06
cat__customer_city_jarinu,7.520022248686331e-06
cat__customer_city_cajazeiras,7.509399873278874e-06
cat__customer_city_joao neiva,7.509236108858006e-06
cat__customer_city_governador portela,7.499422548514796e-06
cat__customer_city_caxambu,7.493660208011785e-06
cat__customer_city_barra de sao joao,7.486517850992348e-06
cat__customer_city_taguai,7.485061212295798e-06
cat__customer_city_rio das flores,7.462404580086753e-06
cat__customer_city_silveira carvalho,7.461999588096357e-06
cat__customer_city_sao miguel do iguacu,7.450689863917516e-06
cat__customer_city_silveiras,7.4400030905218425e-06
cat__customer_city_nova trento,7.4363316977975454e-06
cat__customer_city_pompeia,7.403689198741453e-06
cat__customer_city_herveiras,7.388189700942171e-06
cat__customer_city_caetite,7.3773910946420035e-06
cat__customer_city_pontal,7.371695970025478e-06
cat__customer_city_cangucu,7.368711030211353e-06
cat__customer_city_mangueirinha,7.3477192332598695e-06
cat__customer_city_piraquara,7.335180125909104e-06
cat__customer_city_tiangua,7.32240124852524e-06
cat__customer_city_guapore,7.319326413697452e-06
cat__customer_city_ourilandia do norte,7.314905168890947e-06
cat__customer_city_sao jose da lapa,7.291210239070569e-06
cat__customer_city_raposos,7.259543463782532e-06
cat__customer_city_corumbatai,7.251682123734698e-06
cat__customer_city_prudente de morais,7.247810009073282e-06
cat__customer_city_cacapava do sul,7.241328194737462e-06
cat__customer_city_cidade ocidental,7.234150462417743e-06
cat__customer_city_sobradinho,7.220003441662582e-06
cat__customer_city_guajara-mirim,7.134502913014274e-06
cat__customer_city_estancia,7.104919280779877e-06
cat__customer_city_imbituva,7.033347312691423e-06
cat__customer_city_itaueira,7.025944205585456e-06
cat__customer_city_sinop,7.021385138179693e-06
cat__customer_city_guaramirim,7.008770799321604e-06
cat__customer_city_irineopolis,7.00098389707002e-06
cat__customer_city_santana do livramento,6.982687399586909e-06
cat__customer_city_igarapava,6.970865519582248e-06
cat__customer_city_castilho,6.956136728137471e-06
cat__customer_city_rondon do para,6.955905459611851e-06
cat__customer_city_potirendaba,6.947492202460847e-06
cat__customer_city_tanhacu,6.936350936463827e-06
cat__customer_city_sao gabriel,6.918405741825075e-06
cat__customer_city_santanesia,6.918018675290189e-06
cat__customer_city_venancio aires,6.916508325856777e-06
cat__customer_city_armacao dos buzios,6.911070747340603e-06
cat__customer_city_itatinga,6.910975390170918e-06
cat__customer_city_sapucaia,6.862820453260573e-06
cat__customer_city_ivinhema,6.830368303370101e-06
cat__customer_city_morrinhos,6.8215943785807e-06
cat__customer_city_itai,6.819168613285377e-06
cat__customer_city_guanhaes,6.8169627324869855e-06
cat__customer_city_irati,6.802445195871413e-06
cat__customer_city_julio de castilhos,6.790524913824025e-06
cat__customer_city_serranopolis do iguacu,6.778747131983509e-06
cat__customer_city_ribeirao bonito,6.759951124184699e-06
cat__customer_city_conceicao do rio verde,6.753065948851608e-06
cat__customer_city_charqueada,6.741131095500866e-06
cat__customer_city_sao sebastiao do cai,6.73964727845963e-06
cat__customer_city_senador canedo,6.730105815604337e-06
cat__customer_city_iaras,6.6701536628420185e-06
cat__customer_city_missal,6.6650524957981465e-06
cat__customer_city_santa gertrudes,6.642735205322102e-06
cat__customer_city_redentora,6.641834780976107e-06
cat__customer_city_pirangi,6.622266914284065e-06
cat__customer_city_araujos,6.618733186721471e-06
cat__customer_city_viradouro,6.5975141799196175e-06
cat__customer_city_verissimo,6.575922268255091e-06
cat__customer_city_ortigueira,6.5695921225267424e-06
cat__customer_city_morungaba,6.564026077888271e-06
cat__customer_city_tiradentes,6.547048402532858e-06
cat__customer_city_presidente epitacio,6.5447185822429825e-06
cat__customer_city_goioere,6.536958705333131e-06
cat__customer_city_porangatu,6.528343471273325e-06
cat__customer_city_panorama,6.522420832107613e-06
cat__customer_city_mairinque,6.503152028055121e-06
cat__customer_city_picarras,6.487552478175664e-06
cat__customer_city_patos,6.480674307333906e-06
cat__customer_city_santa rita,6.480392756770452e-06
cat__customer_city_goianesia do para,6.4786735652904155e-06
cat__customer_city_frei inocencio,6.468783026750702e-06
cat__customer_city_feliz,6.45481037295749e-06
cat__customer_city_ipiabas,6.44501865032169e-06
cat__customer_city_santa mariana,6.4422693418444095e-06
cat__customer_city_elias fausto,6.43244718848559e-06
cat__customer_city_pompeu,6.4310424065462115e-06
cat__customer_city_sao joao,6.420702399999533e-06
cat__customer_city_quissama,6.41487995130149e-06
cat__customer_city_quirinopolis,6.404183214163629e-06
cat__customer_city_ribeirao do pinhal,6.391514701549814e-06
cat__customer_city_sao jose da barra,6.381066374103672e-06
cat__customer_city_ravena,6.379880917094661e-06
cat__customer_city_rodeiro,6.35693058586718e-06
cat__customer_city_ubaporanga,6.351455493235872e-06
cat__customer_city_pejucara,6.345151630846323e-06
cat__favorite_category_musica,6.341490524670534e-06
cat__customer_city_andradas,6.340780037071157e-06
cat__customer_city_varzea da palma,6.334681914246733e-06
cat__customer_city_itapiranga,6.330498462533168e-06
cat__customer_city_palmeira dos indios,6.327645693299144e-06
cat__customer_city_herval,6.317550342253302e-06
cat__customer_city_bom jesus da penha,6.3101127945071715e-06
cat__customer_city_quixada,6.297607576576663e-06
cat__customer_city_goitacazes,6.2926508426654105e-06
cat__customer_city_areado,6.292336295207461e-06
cat__customer_city_santo antonio do monte,6.290957911170003e-06
cat__customer_city_passa quatro,6.261922274583944e-06
cat__customer_city_guararema,6.252810929195949e-06
cat__customer_city_almenara,6.251197633440515e-06
cat__customer_city_brotas,6.237896175496171e-06
cat__customer_city_belo oriente,6.229175386024429e-06
cat__customer_city_sao joao evangelista,6.212476811535219e-06
cat__customer_city_palotina,6.208302875681641e-06
cat__customer_city_poco de pedra,6.206141697519657e-06
cat__customer_city_terra de areia,6.1833464376484515e-06
cat__customer_city_aguas de sao pedro,6.162360733975997e-06
cat__customer_city_caetanopolis,6.159904178298014e-06
cat__customer_city_canapolis,6.155788359571105e-06
cat__customer_city_campo maior,6.133799545055326e-06
cat__customer_city_bonito,6.125403476031825e-06
cat__customer_city_catigua,6.123546920433317e-06
cat__customer_city_vacaria,6.114426716847221e-06
cat__customer_city_conceicao da aparecida,6.107164539209074e-06
cat__customer_city_paraibuna,6.086792362268395e-06
cat__customer_city_avelar,6.085443752553987e-06
cat__customer_city_santa isabel do para,6.066773951646079e-06
cat__customer_city_rinopolis,6.065246480381542e-06
cat__customer_city_macatuba,6.06300872527471e-06
cat__customer_city_quilometro 14 do mutum,6.061428721132709e-06
cat__customer_city_catas altas,6.0572598266358864e-06
cat__customer_city_corinto,6.056687359185791e-06
cat__customer_city_caxias,6.050911133090018e-06
cat__customer_city_buritizeiro,6.006930945825551e-06
cat__customer_city_aurora,6.000590927230204e-06
cat__customer_city_salgueiro,5.998188565467156e-06
cat__customer_city_morretes,5.996614929613469e-06
cat__customer_city_balneario pinhal,5.994003638574871e-06
cat__customer_city_itabera,5.97793584596781e-06
cat__customer_city_nhandeara,5.9710091457858565e-06
cat__customer_city_sao joao do paraiso,5.970072365643828e-06
cat__customer_city_nova fatima,5.956359315566362e-06
cat__customer_city_descoberto,5.954003143520194e-06
cat__customer_city_sabino,5.952757643792244e-06
cat__customer_city_crateus,5.9500621680999744e-06
cat__customer_city_floreal,5.943936052437946e-06
cat__customer_city_pecanha,5.9404262807988016e-06
cat__customer_city_luis antonio,5.9399664477318575e-06
cat__customer_city_carmo do paranaiba,5.939909385699428e-06
cat__customer_city_lauro muller,5.932221422278928e-06
cat__customer_city_tapejara,5.928330035096399e-06
cat__customer_city_girua,5.9260926711368366e-06
cat__customer_city_morada nova,5.897570678114623e-06
cat__customer_city_porto uniao,5.885106064122182e-06
cat__customer_city_cocal,5.874511207800302e-06
cat__customer_city_pocinhos,5.850917702087172e-06
cat__customer_city_saudade do iguacu,5.845239358049522e-06
cat__customer_city_lupercio,5.827204478620931e-06
cat__customer_city_salto da divisa,5.822133251348374e-06
